iter	Passed	Remaining
1678	9014	98362
1679	9019	98357
1680	9025	98354
1681	9031	98355
1682	9033	98315
1683	9039	98314
1684	9044	98307
1685	9050	98304
1686	9053	98275
1687	9058	98273
1688	9064	98271
1689	9070	98269
1690	9076	98269
1691	9082	98276
1692	9088	98272
1693	9093	98267
1694	9095	98228
1695	9101	98227
1696	9104	98198
1697	9110	98196
1698	9116	98198
1699	9122	98199
1700	9127	98196
1701	9130	98158
1702	9135	98151
1703	9141	98154
1704	9147	98156
1705	9153	98156
1706	9159	98156
1707	9165	98155
1708	9171	98154
1709	9176	98147
1710	9181	98146
1711	9187	98139
1712	9193	98140
1713	9199	98140
1714	9204	98134
1715	9209	98129
1716	9215	98127
1717	9221	98125
1718	9226	98125
1719	9232	98119
1720	9238	98119
1721	9240	98079
1722	9245	98073
1723	9251	98070
1724	9257	98070
1725	9262	98071
1726	9269	98079
1727	9276	98089
1728	9278	98051
1729	9284	98048
1730	9290	98047
1731	9295	98041
1732	9301	98045
1733	9306	98039
1734	9312	98040
1735	9318	98041
1736	9325	98044
1737	9330	98042
1738	9332	98004
1739	9338	97997
1740	9343	97993
1741	9349	97992
1742	9354	97986
1743	9360	97979
1744	9365	97978
1745	9371	97979
1746	9377	97975
1747	9383	97974
1748	9385	97936
1749	9390	97930
1750	9396	97930
1751	9401	97926
1752	9407	97919
1753	9412	97915
1754	9418	97914
1755	9424	97913
1756	9426	97875
1757	9432	97873
1758	9435	97847
1759	9440	97841
1760	9446	97843
1761	9452	97844
1762	9456	97818
1763	9461	97815
1764	9467	97808
1765	9472	97803
1766	9478	97802
1767	9483	97795
1768	9485	97758
1769	9491	97758
1770	9497	97760
1771	9503	97761
1772	9508	97753
1773	9514	97748
1774	9519	97742
1775	9525	97745
1776	9528	97718
1777	9534	97715
1778	9539	97710
1779	9545	97708
1780	9550	97703
1781	9556	97696
1782	9562	97695
1783	9568	97700
1784	9574	97698
1785	9579	97693
1786	9584	97688
1787	9590	97688
1788	9596	97689
1789	9602	97688
1790	9608	97685
1791	9614	97685
1792	9619	97681
1793	9625	97680
1794	9631	97678
1795	9637	97685
1796	9643	97684
1797	9649	97684
1798	9654	97678
1799	9659	97673
1800	9665	97674
1801	9671	97669
1802	9676	97665
1803	9680	97639
1804	9685	97631
1805	9691	97629
1806	9696	97627
1807	9702	97622
1808	9705	97595
1809	9710	97592
1810	9716	97589
1811	9722	97585
1812	9727	97585
1813	9734	97587
1814	9739	97584
1815	9745	97582
1816	9750	97577
1817	9756	97572
1818	9761	97571
1819	9767	97567
1820	9772	97563
1821	9778	97561
1822	9784	97555
1823	9789	97552
1824	9791	97516
1825	9797	97513
1826	9803	97512
1827	9808	97507
1828	9814	97503
1829	9819	97499
1830	9825	97500
1831	9831	97496
1832	9836	97490
1833	9841	97484
1834	9847	97484
1835	9853	97481
1836	9859	97480
1837	9864	97478
1838	9870	97473
1839	9876	97473
1840	9882	97473
1841	9887	97471
1842	9894	97474
1843	9900	97475
1844	9905	97469
1845	9910	97466
1846	9916	97465
1847	9922	97463
1848	9928	97461
1849	9933	97456
1850	9939	97458
1851	9945	97458
1852	9951	97456
1853	9956	97453
1854	9962	97445
1855	9968	97446
1856	9973	97439
1857	9979	97438
1858	9982	97411
1859	9988	97410
1860	9994	97411
1861	9999	97410
1862	10005	97412
1863	10011	97409
1864	10017	97409
1865	10023	97407
1866	10026	97379
1867	10032	97379
1868	10038	97378
1869	10044	97380
1870	10047	97354
1871	10053	97357
1872	10059	97357
1873	10065	97357
1874	10071	97358
1875	10077	97357
1876	10083	97360
1877	10085	97325
1878	10091	97323
1879	10097	97325
1880	10103	97323
1881	10109	97326
1882	10116	97330
1883	10122	97331
1884	10127	97329
1885	10133	97322
1886	10139	97323
1887	10144	97320
1888	10149	97312
1889	10155	97305
1890	10160	97305
1891	10166	97299
1892	10172	97297
1893	10177	97295
1894	10183	97296
1895	10189	97297
1896	10196	97301
1897	10202	97301
1898	10207	97297
1899	10213	97296
1900	10219	97296
1901	10225	97296
1902	10230	97290
1903	10236	97291
1904	10242	97285
1905	10247	97281
1906	10253	97281
1907	10259	97277
1908	10265	97278
1909	10270	97274
1910	10276	97272
1911	10282	97270
1912	10287	97270
1913	10293	97265
1914	10296	97240
1915	10302	97236
1916	10308	97237
1917	10313	97231
1918	10318	97225
1919	10324	97225
1920	10330	97220
1921	10335	97218
1922	10341	97215
1923	10346	97209
1924	10352	97207
1925	10357	97200
1926	10363	97196
1927	10368	97190
1928	10374	97184
1929	10380	97187
1930	10383	97162
1931	10389	97161
1932	10395	97162
1933	10401	97158
1934	10406	97158
1935	10412	97153
1936	10418	97156
1937	10424	97153
1938	10430	97151
1939	10435	97149
1940	10438	97123
1941	10444	97119
1942	10450	97117
1943	10455	97114
1944	10461	97108
1945	10466	97105
1946	10471	97098
1947	10475	97075
1948	10480	97071
1949	10483	97037
1950	10488	97034
1951	10494	97027
1952	10497	97002
1953	10503	97000
1954	10508	96998
1955	10514	96993
1956	10519	96986
1957	10525	96983
1958	10530	96980
1959	10532	96945
1960	10538	96939
1961	10540	96908
1962	10545	96900
1963	10548	96866
1964	10551	96840
1965	10556	96838
1966	10563	96842
1967	10568	96837
1968	10574	96831
1969	10579	96824
1970	10584	96818
1971	10590	96815
1972	10595	96812
1973	10601	96809
1974	10607	96805
1975	10612	96802
1976	10618	96798
1977	10623	96793
1978	10629	96792
1979	10635	96789
1980	10640	96789
1981	10646	96786
1982	10650	96764
1983	10655	96761
1984	10661	96759
1985	10663	96725
1986	10669	96722
1987	10673	96701
1988	10679	96701
1989	10684	96698
1990	10688	96675
1991	10691	96651
1992	10697	96649
1993	10702	96646
1994	10708	96644
1995	10714	96640
1996	10720	96641
1997	10725	96637
1998	10731	96635
1999	10733	96604
2000	10736	96571
2001	10741	96564
2002	10747	96565
2003	10750	96544
2004	10753	96511
2005	10759	96509
2006	10761	96478
2007	10763	96439
2008	10765	96405
2009	10768	96383
2010	10774	96379
2011	10779	96375
2012	10785	96369
2013	10791	96370
2014	10797	96370
2015	10802	96366
2016	10805	96335
2017	10808	96313
2018	10812	96292
2019	10817	96286
2020	10823	96286
2021	10828	96282
2022	10834	96280
2023	10840	96277
2024	10843	96256
2025	10849	96253
2026	10855	96251
2027	10860	96248
2028	10866	96244
2029	10872	96241
2030	10877	96240
2031	10883	96238
2032	10888	96232
2033	10894	96230
2034	10900	96227
2035	10902	96197
2036	10906	96176
2037	10911	96170
2038	10918	96173
2039	10923	96171
2040	10929	96172
2041	10935	96170
2042	10939	96150
2043	10944	96146
2044	10950	96142
2045	10955	96139
2046	10961	96135
2047	10967	96133
2048	10972	96132
2049	10975	96102
2050	10981	96102
2051	10986	96098
2052	10992	96095
2053	10996	96074
2054	11001	96071
2055	11007	96068
2056	11013	96066
2057	11018	96062
2058	11024	96058
2059	11029	96055
2060	11035	96053
2061	11041	96049
2062	11046	96048
2063	11052	96047
2064	11058	96044
2065	11063	96041
2066	11065	96006
2067	11071	96003
2068	11077	96001
2069	11082	95997
2070	11088	95995
2071	11094	95995
2072	11099	95989
2073	11105	95987
2074	11111	95986
2075	11117	95983
2076	11122	95980
2077	11128	95975
2078	11133	95973
2079	11139	95969
2080	11144	95966
2081	11150	95963
2082	11156	95961
2083	11159	95940
2084	11165	95936
2085	11171	95934
2086	11177	95934
2087	11183	95936
2088	11188	95932
2089	11194	95927
2090	11199	95924
2091	11205	95921
2092	11211	95919
2093	11216	95914
2094	11222	95911
2095	11225	95890
2096	11231	95888
2097	11237	95884
2098	11242	95881
2099	11248	95881
2100	11254	95881
2101	11260	95876
2102	11265	95876
2103	11271	95874
2104	11277	95872
2105	11283	95871
2106	11289	95870
2107	11295	95871
2108	11301	95868
2109	11306	95867
2110	11312	95867
2111	11318	95864
2112	11324	95860
2113	11329	95857
2114	11333	95836
2115	11338	95832
2116	11344	95830
2117	11350	95826
2118	11355	95823
2119	11361	95821
2120	11367	95821
2121	11373	95818
2122	11378	95816
2123	11384	95812
2124	11389	95809
2125	11395	95806
2126	11401	95804
2127	11406	95801
2128	11412	95798
2129	11418	95795
2130	11423	95792
2131	11429	95792
2132	11435	95791
2133	11441	95790
2134	11447	95787
2135	11452	95784
2136	11458	95782
2137	11464	95780
2138	11470	95776
2139	11475	95773
2140	11481	95773
2141	11487	95773
2142	11493	95769
2143	11498	95767
2144	11504	95765
2145	11510	95763
2146	11516	95760
2147	11522	95761
2148	11528	95761
2149	11533	95757
2150	11537	95734
2151	11542	95731
2152	11548	95727
2153	11554	95726
2154	11559	95720
2155	11565	95717
2156	11570	95714
2157	11576	95712
2158	11582	95708
2159	11587	95705
2160	11593	95705
2161	11599	95704
2162	11605	95702
2163	11611	95699
2164	11616	95697
2165	11622	95693
2166	11628	95691
2167	11634	95692
2168	11639	95688
2169	11645	95685
2170	11650	95681
2171	11656	95679
2172	11662	95673
2173	11667	95669
2174	11673	95666
2175	11675	95634
2176	11680	95631
2177	11686	95629
2178	11692	95628
2179	11697	95621
2180	11703	95617
2181	11709	95617
2182	11715	95616
2183	11721	95614
2184	11726	95613
2185	11732	95609
2186	11737	95603
2187	11743	95598
2188	11748	95595
2189	11754	95592
2190	11760	95590
2191	11765	95587
2192	11771	95585
2193	11777	95584
2194	11783	95581
2195	11789	95579
2196	11795	95578
2197	11800	95576
2198	11806	95572
2199	11811	95569
2200	11817	95565
2201	11823	95562
2202	11828	95558
2203	11834	95557
2204	11840	95555
2205	11846	95555
2206	11853	95562
2207	11859	95560
2208	11864	95558
2209	11870	95554
2210	11876	95550
2211	11882	95553
2212	11888	95552
2213	11893	95545
2214	11899	95544
2215	11905	95543
2216	11910	95539
2217	11916	95537
2218	11922	95536
2219	11928	95534
2220	11934	95531
2221	11939	95525
2222	11945	95524
2223	11950	95520
2224	11956	95515
2225	11962	95515
2226	11968	95513
2227	11974	95513
2228	11979	95507
2229	11985	95506
2230	11991	95505
2231	11994	95484
2232	11999	95478
2233	12003	95455
2234	12009	95454
2235	12015	95455
2236	12021	95455
2237	12027	95454
2238	12032	95451
2239	12038	95450
2240	12044	95445
2241	12047	95424
2242	12049	95390
2243	12051	95360
2244	12053	95329
2245	12059	95327
2246	12065	95328
2247	12068	95306
2248	12072	95284
2249	12078	95284
2250	12084	95284
2251	12087	95263
2252	12093	95262
2253	12099	95263
2254	12105	95262
2255	12109	95240
2256	12114	95233
2257	12120	95234
2258	12126	95236
2259	12132	95235
2260	12138	95233
2261	12144	95234
2262	12150	95235
2263	12156	95234
2264	12162	95234
2265	12168	95230
2266	12173	95224
2267	12179	95222
2268	12185	95220
2269	12191	95220
2270	12197	95220
2271	12203	95217
2272	12208	95217
2273	12214	95211
2274	12220	95209
2275	12225	95207
2276	12231	95200
2277	12234	95178
2278	12240	95175
2279	12245	95168
2280	12248	95146
2281	12253	95139
2282	12258	95133
2283	12264	95127
2284	12270	95126
2285	12275	95125
2286	12281	95119
2287	12286	95116
2288	12290	95094
2289	12295	95089
2290	12301	95086
2291	12307	95085
2292	12312	95078
2293	12318	95077
2294	12323	95071
2295	12329	95071
2296	12335	95071
2297	12341	95070
2298	12347	95066
2299	12353	95065
2300	12359	95064
2301	12364	95058
2302	12367	95037
2303	12369	95008
2304	12375	95001
2305	12381	95001
2306	12387	94999
2307	12392	94994
2308	12397	94987
2309	12404	94990
2310	12409	94985
2311	12415	94984
2312	12421	94980
2313	12426	94978
2314	12432	94975
2315	12435	94953
2316	12441	94953
2317	12447	94947
2318	12452	94944
2319	12458	94943
2320	12464	94940
2321	12469	94937
2322	12475	94934
2323	12481	94929
2324	12487	94928
2325	12493	94928
2326	12499	94928
2327	12505	94929
2328	12508	94907
2329	12514	94905
2330	12520	94903
2331	12525	94897
2332	12531	94896
2333	12537	94896
2334	12543	94896
2335	12549	94895
2336	12555	94893
2337	12560	94885
2338	12566	94883
2339	12572	94881
2340	12578	94880
2341	12584	94882
2342	12589	94878
2343	12595	94875
2344	12601	94874
2345	12606	94868
2346	12612	94864
2347	12617	94859
2348	12622	94852
2349	12628	94848
2350	12634	94845
2351	12639	94842
2352	12645	94839
2353	12648	94818
2354	12654	94816
2355	12660	94814
2356	12665	94808
2357	12671	94807
2358	12677	94801
2359	12682	94798
2360	12688	94798
2361	12694	94794
2362	12700	94792
2363	12705	94786
2364	12708	94764
2365	12714	94761
2366	12720	94760
2367	12726	94759
2368	12731	94753
2369	12737	94750
2370	12740	94728
2371	12746	94724
2372	12751	94720
2373	12756	94713
2374	12758	94684
2375	12765	94685
2376	12770	94682
2377	12776	94679
2378	12782	94675
2379	12787	94673
2380	12793	94667
2381	12798	94664
2382	12804	94660
2383	12806	94631
2384	12812	94630
2385	12817	94623
2386	12823	94622
2387	12829	94622
2388	12836	94623
2389	12842	94622
2390	12847	94618
2391	12853	94617
2392	12859	94614
2393	12861	94585
2394	12864	94564
2395	12867	94543
2396	12873	94542
2397	12879	94542
2398	12885	94540
2399	12891	94537
2400	12897	94534
2401	12902	94528
2402	12908	94527
2403	12914	94526
2404	12920	94525
2405	12925	94521
2406	12931	94519
2407	12937	94517
2408	12942	94511
2409	12950	94519
2410	12955	94514
2411	12961	94514
2412	12967	94513
2413	12973	94512
2414	12979	94509
2415	12984	94506
2416	12990	94504
2417	12996	94502
2418	13002	94500
2419	13008	94500
2420	13014	94498
2421	13020	94497
2422	13026	94497
2423	13031	94491
2424	13037	94490
2425	13043	94490
2426	13049	94484
2427	13054	94481
2428	13060	94476
2429	13066	94473
2430	13071	94469
2431	13073	94438
2432	13076	94419
2433	13082	94416
2434	13088	94416
2435	13094	94413
2436	13100	94411
2437	13105	94408
2438	13111	94406
2439	13117	94404
2440	13123	94403
2441	13126	94382
2442	13134	94390
2443	13140	94390
2444	13145	94384
2445	13151	94383
2446	13157	94381
2447	13163	94379
2448	13168	94375
2449	13174	94374
2450	13179	94367
2451	13185	94365
2452	13189	94346
2453	13194	94340
2454	13200	94340
2455	13206	94338
2456	13212	94336
2457	13217	94332
2458	13221	94311
2459	13227	94309
2460	13232	94304
2461	13237	94299
2462	13243	94297
2463	13248	94291
2464	13254	94287
2465	13260	94286
2466	13266	94282
2467	13269	94264
2468	13274	94257
2469	13280	94253
2470	13285	94246
2471	13291	94245
2472	13297	94241
2473	13302	94238
2474	13308	94234
2475	13314	94234
2476	13320	94230
2477	13325	94225
2478	13331	94221
2479	13336	94218
2480	13342	94217
2481	13346	94198
2482	13352	94196
2483	13357	94192
2484	13363	94190
2485	13369	94187
2486	13371	94159
2487	13377	94156
2488	13383	94155
2489	13386	94135
2490	13392	94132
2491	13397	94129
2492	13403	94127
2493	13409	94126
2494	13411	94098
2495	13417	94096
2496	13423	94093
2497	13429	94091
2498	13430	94059
2499	13436	94056
2500	13442	94053
2501	13447	94049
2502	13453	94046
2503	13455	94019
2504	13461	94014
2505	13467	94012
2506	13472	94007
2507	13478	94002
2508	13483	94000
2509	13489	93998
2510	13496	94005
2511	13500	93984
2512	13505	93979
2513	13511	93977
2514	13516	93972
2515	13522	93969
2516	13527	93963
2517	13534	93964
2518	13540	93964
2519	13546	93964
2520	13552	93963
2521	13558	93960
2522	13564	93958
2523	13569	93953
2524	13575	93951
2525	13581	93948
2526	13587	93947
2527	13592	93945
2528	13598	93944
2529	13604	93944
2530	13610	93942
2531	13616	93940
2532	13622	93938
2533	13628	93937
2534	13634	93934
2535	13640	93934
2536	13643	93915
2537	13649	93912
2538	13655	93910
2539	13660	93904
2540	13666	93898
2541	13671	93894
2542	13677	93895
2543	13683	93893
2544	13687	93873
2545	13690	93853
2546	13693	93832
2547	13699	93829
2548	13702	93810
2549	13708	93807
2550	13713	93804
2551	13719	93802
2552	13725	93801
2553	13729	93781
2554	13735	93781
2555	13741	93781
2556	13747	93779
2557	13753	93777
2558	13759	93777
2559	13764	93772
2560	13770	93767
2561	13776	93765
2562	13781	93762
2563	13787	93760
2564	13793	93759
2565	13799	93757
2566	13804	93752
2567	13810	93747
2568	13816	93744
2569	13822	93742
2570	13828	93743
2571	13834	93741
2572	13840	93741
2573	13846	93740
2574	13852	93737
2575	13858	93736
2576	13864	93735
2577	13870	93733
2578	13875	93727
2579	13880	93722
2580	13886	93717
2581	13891	93713
2582	13897	93712
2583	13903	93706
2584	13908	93700
2585	13914	93698
2586	13920	93697
2587	13925	93691
2588	13931	93690
2589	13937	93688
2590	13943	93685
2591	13949	93684
2592	13955	93683
2593	13961	93683
2594	13967	93679
2595	13972	93676
2596	13979	93676
2597	13984	93674
2598	13987	93648
2599	13993	93646
2600	13999	93645
2601	14002	93624
2602	14007	93619
2603	14013	93614
2604	14015	93588
2605	14020	93581
2606	14026	93576
2607	14031	93574
2608	14038	93575
2609	14043	93572
2610	14049	93568
2611	14054	93561
2612	14060	93555
2613	14065	93550
2614	14071	93547
2615	14076	93540
2616	14082	93539
2617	14087	93533
2618	14093	93530
2619	14099	93530
2620	14104	93525
2621	14110	93522
2622	14116	93519
2623	14121	93514
2624	14127	93510
2625	14132	93505
2626	14138	93500
2627	14143	93494
2628	14149	93490
2629	14155	93487
2630	14160	93484
2631	14166	93482
2632	14172	93477
2633	14177	93474
2634	14183	93468
2635	14188	93464
2636	14194	93461
2637	14200	93459
2638	14205	93454
2639	14211	93449
2640	14217	93450
2641	14222	93445
2642	14225	93418
2643	14231	93417
2644	14236	93413
2645	14242	93410
2646	14245	93391
2647	14251	93389
2648	14255	93372
2649	14260	93367
2650	14266	93365
2651	14272	93361
2652	14277	93356
2653	14283	93353
2654	14289	93352
2655	14294	93347
2656	14300	93341
2657	14305	93335
2658	14310	93330
2659	14316	93329
2660	14322	93323
2661	14327	93319
2662	14333	93314
2663	14338	93307
2664	14343	93302
2665	14349	93297
2666	14354	93293
2667	14360	93291
2668	14365	93284
2669	14371	93278
2670	14376	93272
2671	14382	93269
2672	14387	93261
2673	14390	93242
2674	14394	93230
2675	14400	93224
2676	14402	93197
2677	14407	93192
2678	14413	93190
2679	14418	93185
2680	14424	93179
2681	14430	93177
2682	14435	93171
2683	14441	93170
2684	14444	93151
2685	14450	93148
2686	14455	93143
2687	14461	93136
2688	14466	93133
2689	14472	93130
2690	14478	93128
2691	14484	93126
2692	14490	93126
2693	14496	93125
2694	14502	93122
2695	14508	93120
2696	14514	93117
2697	14519	93113
2698	14525	93110
2699	14531	93108
2700	14537	93105
2701	14542	93102
2702	14548	93100
2703	14554	93096
2704	14556	93067
2705	14558	93042
2706	14564	93039
2707	14567	93020
2708	14573	93020
2709	14579	93017
2710	14584	93011
2711	14590	93009
2712	14596	93008
2713	14602	93003
2714	14608	93002
2715	14614	93000
2716	14619	92998
2717	14623	92980
2718	14629	92977
2719	14635	92975
2720	14640	92970
2721	14645	92964
2722	14651	92962
2723	14657	92961
2724	14663	92959
2725	14669	92956
2726	14674	92951
2727	14680	92946
2728	14685	92940
2729	14690	92934
2730	14696	92932
2731	14702	92929
2732	14708	92926
2733	14713	92923
2734	14717	92904
2735	14722	92900
2736	14726	92881
2737	14731	92879
2738	14738	92878
2739	14739	92849
2740	14741	92820
2741	14743	92791
2742	14748	92788
2743	14754	92786
2744	14760	92784
2745	14766	92783
