iter	RMSE
6571	0.01182597677
6572	0.01182546463
6573	0.01182295401
6574	0.01182280071
6575	0.01182279368
6576	0.01182275713
6577	0.01182273443
6578	0.01182264381
6579	0.01182207927
6580	0.01182207492
6581	0.01182206049
6582	0.01182205117
6583	0.01182204857
6584	0.01182204041
6585	0.0118208149
6586	0.01182068057
6587	0.01182067843
6588	0.01182067417
6589	0.01182007328
6590	0.01182001427
6591	0.0118200097
6592	0.01182000394
6593	0.011819997
6594	0.0118199825
6595	0.01181712789
6596	0.01181711538
6597	0.01181709204
6598	0.01181708887
6599	0.01181708491
6600	0.01181706857
6601	0.01181706073
6602	0.01181697223
6603	0.01181697096
6604	0.01181687028
6605	0.01181678788
6606	0.01181678405
6607	0.01181649998
6608	0.01181648603
6609	0.01181645758
6610	0.01181633769
6611	0.01181633535
6612	0.0118163115
6613	0.01181598035
6614	0.01181597909
6615	0.01181596535
6616	0.01181596333
6617	0.0118159544
6618	0.01181595233
6619	0.01181594701
6620	0.01181573403
6621	0.01181573075
6622	0.01181572875
6623	0.01181553758
6624	0.01181553231
6625	0.01181553033
6626	0.01181551698
6627	0.01181551283
6628	0.01181547136
6629	0.01181546837
6630	0.01181501442
6631	0.01181497882
6632	0.01181497196
6633	0.01181470421
6634	0.01181469817
6635	0.01181468475
6636	0.01181467289
6637	0.01181466998
6638	0.01181449278
6639	0.01181429229
6640	0.01181428645
6641	0.01181428479
6642	0.01181340502
6643	0.01180945647
6644	0.01180945452
6645	0.01180945194
6646	0.01180944589
6647	0.01180944355
6648	0.01180932458
6649	0.01180932314
6650	0.01180905756
6651	0.01180904121
6652	0.0118088332
6653	0.01180849848
6654	0.01180849583
6655	0.01180849204
6656	0.01180848979
6657	0.01180848803
6658	0.01180839444
6659	0.01180811478
6660	0.01180810657
6661	0.01180810227
6662	0.01180805002
6663	0.01180804214
6664	0.0118080362
6665	0.01180802602
6666	0.01180755628
6667	0.01180753973
6668	0.01180432432
6669	0.01180378166
6670	0.01180292151
6671	0.01180216224
6672	0.01180215725
6673	0.01180214672
6674	0.01180214246
6675	0.01180199392
6676	0.01180198974
6677	0.01180195956
6678	0.01180195112
6679	0.0118019342
6680	0.01180191164
6681	0.01180180715
6682	0.01180179956
6683	0.01180168853
6684	0.01180120524
6685	0.01180076616
6686	0.01180067882
6687	0.01180063346
6688	0.01180060028
6689	0.01180057704
6690	0.01180056892
6691	0.01180051225
6692	0.01180024673
6693	0.01179978688
6694	0.01179792562
6695	0.0117963414
6696	0.01179625404
6697	0.01179611091
6698	0.01179610703
6699	0.01179610349
6700	0.01179609465
6701	0.01179591126
6702	0.01179590564
6703	0.01179590202
6704	0.01179588978
6705	0.01179588766
6706	0.01179519533
6707	0.01179424056
6708	0.01179423748
6709	0.01179422122
6710	0.01179399593
6711	0.01179331271
6712	0.01179330609
6713	0.0117932973
6714	0.01179328157
6715	0.01179322821
6716	0.0117932227
6717	0.01179321411
6718	0.01179320806
6719	0.01179319617
6720	0.01179319081
6721	0.01179318822
6722	0.01179317755
6723	0.01179187584
6724	0.01179187283
6725	0.01179171272
6726	0.01179169379
6727	0.01179168823
6728	0.01179100128
6729	0.01179095052
6730	0.01179092381
6731	0.01179090452
6732	0.01179089275
6733	0.01178924791
6734	0.01178923226
6735	0.01178923001
6736	0.0117892278
6737	0.01178921666
6738	0.01178921451
6739	0.01178921282
6740	0.01178921108
6741	0.01178920954
6742	0.01178920622
6743	0.01178919868
6744	0.01178864192
6745	0.01178854678
6746	0.01178852794
6747	0.01178850456
6748	0.01178849403
6749	0.01178839118
6750	0.01178766225
6751	0.01178765754
6752	0.01178764507
6753	0.01178764235
6754	0.01178762216
6755	0.01178756952
6756	0.01178755589
6757	0.01178755379
6758	0.0117875456
6759	0.01178753841
6760	0.01178752981
6761	0.01178741339
6762	0.01178741128
6763	0.01178637782
6764	0.01178637176
6765	0.01178636494
6766	0.01178602596
6767	0.01178601389
6768	0.01178556499
6769	0.0117855565
6770	0.01178555395
6771	0.01178553532
6772	0.01178324569
6773	0.01178306685
6774	0.01178284419
6775	0.01178284217
6776	0.0117826388
6777	0.01178206442
6778	0.01178178402
6779	0.01178109492
6780	0.0117808725
6781	0.01178086641
6782	0.01178083177
6783	0.01178082446
6784	0.01178080918
6785	0.01178079965
6786	0.01178075861
6787	0.01178036488
6788	0.01178028421
6789	0.01178022248
6790	0.0117801106
6791	0.0117799281
6792	0.01177966909
6793	0.01177965599
6794	0.01177949677
6795	0.01177930771
6796	0.01177927027
6797	0.01177900015
6798	0.01177889879
6799	0.01177880938
6800	0.01177772888
6801	0.01177767019
6802	0.01177738098
6803	0.01177730709
6804	0.01177719605
6805	0.01177711766
6806	0.01177702921
6807	0.01177627155
6808	0.01177523136
6809	0.01177499708
6810	0.01177475639
6811	0.01177459875
6812	0.01177398544
6813	0.01177375216
6814	0.01177278422
6815	0.01177277628
6816	0.01177271576
6817	0.01177003187
6818	0.01176987851
6819	0.01176938277
6820	0.01176937404
6821	0.01176933133
6822	0.0117630509
6823	0.01176304282
6824	0.01176293252
6825	0.01176292449
6826	0.01176291926
6827	0.01175324462
6828	0.01175324103
6829	0.01175323344
6830	0.01175225066
6831	0.01175220411
6832	0.01175213894
6833	0.01175209953
6834	0.01175208088
6835	0.01175151258
6836	0.01175145173
6837	0.01175141055
6838	0.01175079039
6839	0.01175078237
6840	0.01174554319
6841	0.01174553672
6842	0.01174435503
6843	0.01174345076
6844	0.01174342803
6845	0.01174335245
6846	0.0117429284
6847	0.01174292122
6848	0.01174281464
6849	0.01174280336
6850	0.01174279663
6851	0.01174278544
6852	0.01174277933
6853	0.01174277016
6854	0.01174276031
6855	0.01174275264
6856	0.01174268984
6857	0.01174255581
6858	0.01174254732
6859	0.01174237206
6860	0.01174236681
6861	0.01174227829
6862	0.0117421304
6863	0.01174202069
6864	0.01174140611
6865	0.01174139872
6866	0.01174138548
6867	0.01174136413
6868	0.01174083422
6869	0.01173981241
6870	0.0117398024
6871	0.01173979614
6872	0.01173978793
6873	0.01173977659
6874	0.01173974029
6875	0.011739691
6876	0.01173936621
6877	0.01173829238
6878	0.01173815203
6879	0.0117362599
6880	0.01173616196
6881	0.01173615417
6882	0.01173557019
6883	0.01173556378
6884	0.01173546259
6885	0.01173545478
6886	0.01173429712
6887	0.01173425863
6888	0.01173425276
6889	0.0117341356
6890	0.01173298786
6891	0.01173298033
6892	0.01173289793
6893	0.01173288842
6894	0.01173287909
6895	0.01173094902
6896	0.01173088478
6897	0.01173087311
6898	0.01173081621
6899	0.01173078025
6900	0.01173052992
6901	0.01172969594
6902	0.01172946535
6903	0.01172946145
6904	0.01172524119
6905	0.01172501621
6906	0.01172500782
6907	0.01172500028
6908	0.01172497201
6909	0.01172496734
6910	0.01172496008
6911	0.01172485385
6912	0.01172484423
6913	0.01170911003
6914	0.01170791342
6915	0.01170749858
6916	0.01170749072
6917	0.01170748419
6918	0.01170741541
6919	0.01170733034
6920	0.01170598313
6921	0.01170596002
6922	0.0117028087
6923	0.01170235973
6924	0.01170005433
6925	0.0117000466
6926	0.01169960171
6927	0.01169736822
6928	0.01169644117
6929	0.01169457664
6930	0.01169432722
6931	0.01169432131
6932	0.01169327388
6933	0.01169288452
6934	0.0116928781
6935	0.01169233237
6936	0.01169220156
6937	0.01169191237
6938	0.01169167933
6939	0.01169124098
6940	0.01169101404
6941	0.01169077888
6942	0.01168945257
6943	0.01168942216
6944	0.01168906824
6945	0.01168885442
6946	0.01168884861
6947	0.01168844218
6948	0.01168789133
6949	0.01168787576
6950	0.01168540586
6951	0.01168525281
6952	0.0116851653
6953	0.0116851529
6954	0.0116848405
6955	0.01168470524
6956	0.01168460838
6957	0.01168355061
6958	0.01168309048
6959	0.01168303729
6960	0.01168299116
6961	0.01168298315
6962	0.01168270115
6963	0.01168256211
6964	0.01168209686
6965	0.01168203407
6966	0.01168147261
6967	0.01168111505
6968	0.0116804596
6969	0.01168000113
6970	0.01167992847
6971	0.01167966899
6972	0.01167956973
6973	0.01167956036
6974	0.01167955044
6975	0.01167926679
6976	0.01167921588
6977	0.01167919671
6978	0.01167918674
6979	0.01167918433
6980	0.01167916886
6981	0.01167915052
6982	0.01167914031
6983	0.0116788809
6984	0.01167887361
6985	0.0116787392
6986	0.01167792924
6987	0.0116779241
6988	0.01167791229
6989	0.01167790708
6990	0.01167790236
6991	0.01167789439
6992	0.01167787733
6993	0.01167786739
6994	0.01167786226
6995	0.01167713132
6996	0.01167712319
6997	0.01167711437
6998	0.01167711078
6999	0.01167709802
7000	0.01167709214
7001	0.01167685544
7002	0.01167685308
7003	0.0116768461
7004	0.01167684185
7005	0.0116768319
7006	0.0116768169
7007	0.01167666897
7008	0.0116766522
7009	0.01167590667
7010	0.01167589762
7011	0.01167521
7012	0.01167520373
7013	0.01167520033
7014	0.01167518907
7015	0.01167475041
7016	0.01167455068
7017	0.01167433871
7018	0.01167352563
7019	0.01167300105
7020	0.01167298895
7021	0.01167298342
7022	0.01167226506
7023	0.01167225777
7024	0.01167225146
7025	0.01167224038
7026	0.01167198969
7027	0.0116719128
7028	0.01167190855
7029	0.01167190403
7030	0.0116718959
7031	0.01167187988
7032	0.01167173062
7033	0.01167134534
7034	0.01167113398
7035	0.01167063449
7036	0.01166997424
7037	0.01166995793
7038	0.01166945133
7039	0.01166932345
7040	0.01166922759
7041	0.01166889292
7042	0.01166885973
7043	0.01166865987
7044	0.01166864011
7045	0.01166855868
7046	0.01166846441
7047	0.01166786362
7048	0.01166786109
7049	0.01166779572
7050	0.01166778474
7051	0.01166765839
7052	0.01166499558
7053	0.01166497562
7054	0.0116649679
7055	0.01166496006
7056	0.01166495306
7057	0.01166494238
7058	0.01166492795
7059	0.0116649237
7060	0.01166491233
7061	0.01166490908
7062	0.01166490382
7063	0.01166489789
7064	0.0116638572
7065	0.01166385076
7066	0.01166384435
7067	0.01166381062
7068	0.01166380484
7069	0.01166380079
7070	0.01166379357
7071	0.0116637248
7072	0.01166279047
7073	0.01166278485
7074	0.0116627812
7075	0.01166212961
7076	0.01166191412
7077	0.01166190677
7078	0.01166188578
7079	0.01166187977
7080	0.01166186872
7081	0.01166186232
7082	0.01166144885
7083	0.01166144856
7084	0.01166144333
7085	0.01166144081
7086	0.01166126983
7087	0.01166070931
7088	0.01166069728
7089	0.01166069416
7090	0.01166068791
7091	0.01166046735
7092	0.01166046132
7093	0.01166045515
7094	0.01166042624
7095	0.01165960103
7096	0.01165959173
7097	0.01165958601
7098	0.01165957491
7099	0.0116595674
7100	0.01165933497
7101	0.01165933238
7102	0.0116593242
7103	0.01165931765
7104	0.01165930924
7105	0.011659303
7106	0.01165918623
7107	0.01165918139
7108	0.01165821155
7109	0.01165820838
7110	0.01165803854
7111	0.01165786405
7112	0.01165786123
7113	0.01165785275
7114	0.01165785056
7115	0.01165784793
7116	0.01165784085
7117	0.01165783067
7118	0.01165771472
7119	0.01165770869
7120	0.01165770386
7121	0.01165751903
7122	0.01165697818
7123	0.01165697591
7124	0.01165696387
7125	0.01165689267
7126	0.0116568905
7127	0.01165688026
7128	0.01165687518
7129	0.01165653574
7130	0.011656534
7131	0.01165640548
7132	0.01165624931
7133	0.01165623854
7134	0.01165623545
7135	0.01165623083
7136	0.01165564439
7137	0.01165564305
7138	0.0116556406
7139	0.01165563672
7140	0.01165563468
7141	0.01165563016
7142	0.0116556258
7143	0.01165535514
7144	0.0116548368
7145	0.01165439033
7146	0.0116540598
7147	0.01165404948
7148	0.01165384249
7149	0.01165322382
7150	0.01165300786
7151	0.01165300246
7152	0.01165300065
7153	0.01165299053
7154	0.01165171259
7155	0.011651697
7156	0.01165169522
7157	0.01165168999
7158	0.01165168825
7159	0.01165168217
7160	0.0116516774
7161	0.01165167372
7162	0.01165117758
7163	0.01165117515
7164	0.01165086971
7165	0.01164990493
7166	0.01164924957
7167	0.01164842231
7168	0.01164842044
7169	0.01164682835
7170	0.01164682558
7171	0.01164682286
7172	0.0116468176
7173	0.01164681377
7174	0.0116459939
7175	0.01164521085
7176	0.01164481667
7177	0.01164474386
7178	0.01164417345
7179	0.01164417039
7180	0.01164414767
7181	0.01164414606
7182	0.01164414314
7183	0.01164359867
7184	0.011643595
7185	0.01164352683
7186	0.01162803401
7187	0.01162788791
7188	0.01162668873
7189	0.01162658545
7190	0.01162614714
7191	0.0116261413
7192	0.01162592413
7193	0.01162399212
7194	0.01162326755
7195	0.01162318388
7196	0.01162297675
7197	0.01162296755
7198	0.01162103164
7199	0.01161781914
7200	0.01161757797
7201	0.01161752804
7202	0.01161748308
7203	0.01161743524
7204	0.01161640346
7205	0.01161637082
7206	0.01161513075
7207	0.01161471528
7208	0.01161445151
7209	0.01161419866
7210	0.01161313683
7211	0.01161158664
7212	0.01161140054
7213	0.01161049322
7214	0.01160967224
7215	0.01160848459
7216	0.01160847917
7217	0.01160741146
7218	0.0116067281
7219	0.01160665998
7220	0.01160644624
7221	0.01160644293
7222	0.01160632455
7223	0.01160631788
7224	0.01160613019
7225	0.01160606365
7226	0.01160605317
7227	0.01160573145
7228	0.01160562477
7229	0.01160546998
7230	0.01160195998
7231	0.01159978319
7232	0.01159933981
7233	0.01159933649
7234	0.01159850757
7235	0.01159849379
7236	0.01159836882
7237	0.01159836271
7238	0.01159818525
7239	0.01159816027
7240	0.01159815693
7241	0.01159807044
7242	0.01159778895
7243	0.01159778648
7244	0.01159777372
7245	0.01159776696
7246	0.01159730775
7247	0.01159727471
7248	0.01159726834
7249	0.01159713038
7250	0.0115970359
7251	0.01159637023
7252	0.01159635414
7253	0.01159633289
7254	0.01159564665
7255	0.01159563601
7256	0.01159559836
7257	0.01159559575
7258	0.01159490788
7259	0.01159464746
7260	0.0115946122
7261	0.01159395819
7262	0.01159386914
7263	0.01159386758
7264	0.01159380084
7265	0.01159378411
7266	0.01159370157
7267	0.01159369753
7268	0.01159290741
7269	0.01159290374
7270	0.01159284007
7271	0.01159283881
7272	0.01159283746
7273	0.01159216471
7274	0.01159094492
7275	0.01159093306
7276	0.01159086184
7277	0.01159085096
7278	0.01159084625
7279	0.0115907445
7280	0.01159071185
7281	0.01159006175
7282	0.01159005803
7283	0.01158998431
7284	0.01158997319
7285	0.01158996984
7286	0.01158996521
7287	0.0115894885
7288	0.01158798448
7289	0.01158798091
7290	0.01158763861
7291	0.01158750518
7292	0.01158743773
7293	0.01158743155
7294	0.0115874281
7295	0.01158742606
7296	0.01158742295
7297	0.01158701523
7298	0.01158701296
7299	0.01158701103
7300	0.01158685485
7301	0.01158657315
7302	0.01158656825
7303	0.0115865484
7304	0.0115864347
7305	0.01158643071
7306	0.01158517727
7307	0.01158498751
7308	0.01158498523
7309	0.01158497736
7310	0.01158497535
7311	0.01158479914
7312	0.01158479528
7313	0.01158472699
7314	0.01158468772
7315	0.01158422434
7316	0.01158415093
7317	0.01158411713
7318	0.01158353265
7319	0.01158181646
7320	0.01158143079
7321	0.01158142817
7322	0.01158142316
7323	0.01158141415
7324	0.01158137681
7325	0.01158136985
7326	0.01158101712
7327	0.011580764
7328	0.01158075912
7329	0.01158074499
7330	0.01158072592
7331	0.01158072291
7332	0.0115806594
7333	0.01158064926
7334	0.01158063897
7335	0.01158063604
7336	0.0115799806
7337	0.01157997202
7338	0.01157992051
7339	0.01157991044
7340	0.0115798831
7341	0.01157981036
7342	0.011579795
7343	0.01157977187
7344	0.01157976231
7345	0.01157975843
7346	0.01157970045
7347	0.0115796544
7348	0.01157957272
7349	0.01157879528
7350	0.0115787024
7351	0.01157849078
7352	0.01157800094
7353	0.01157794653
7354	0.01157794396
7355	0.01157787621
7356	0.01157759981
7357	0.01157725351
7358	0.01157684681
7359	0.01157675922
7360	0.01157674592
7361	0.0115766927
7362	0.01157667934
7363	0.01157660526
7364	0.01157660443
7365	0.01157656736
7366	0.01157655444
7367	0.01157649546
7368	0.01157641588
7369	0.01157641429
7370	0.01157634746
7371	0.01157634386
7372	0.01157634044
7373	0.0115762834
7374	0.01157538804
7375	0.01157538177
7376	0.01157537367
7377	0.01157536821
7378	0.01157536047
7379	0.0115753528
7380	0.01157534193
7381	0.01157533882
7382	0.01157533425
7383	0.01157531365
7384	0.01157531
7385	0.01157480438
7386	0.01157477803
7387	0.01157476589
7388	0.01157473577
7389	0.01157473311
7390	0.01157472892
7391	0.0115747271
7392	0.01157450143
7393	0.01157448334
7394	0.01157445296
7395	0.01157445031
7396	0.01157443877
7397	0.01157443508
7398	0.01157421119
7399	0.01157421002
7400	0.01157420839
7401	0.01157420219
7402	0.01157381242
7403	0.01157374816
7404	0.01157374753
7405	0.01157374681
7406	0.01157374311
7407	0.01157373191
7408	0.01157372652
7409	0.01157372477
7410	0.01157363602
7411	0.01157362808
7412	0.01157347569
7413	0.01157347162
7414	0.01157323607
7415	0.01157245571
7416	0.01157245219
7417	0.01157244965
7418	0.01157244697
7419	0.0115724446
7420	0.01157244258
7421	0.01157243966
7422	0.01157243693
7423	0.01157175527
7424	0.01157174149
7425	0.01157165669
7426	0.01157142539
7427	0.0115714206
7428	0.01157140731
7429	0.01157133375
7430	0.01157132981
7431	0.01157108689
7432	0.01157108421
7433	0.01157108094
7434	0.01157070081
7435	0.01157069251
7436	0.01157062526
7437	0.01157062144
7438	0.0115706024
7439	0.01156974376
7440	0.01156968784
7441	0.01156954182
7442	0.01156912572
7443	0.01156911719
7444	0.0115691125
7445	0.0115690914
7446	0.01156903629
7447	0.01156863945
7448	0.01156862455
7449	0.01156790264
7450	0.01156772709
7451	0.01156768805
7452	0.01156735864
7453	0.01156735002
7454	0.01156734583
7455	0.01156715404
7456	0.01156682108
7457	0.01156612745
7458	0.011565812
7459	0.01156557932
7460	0.01156553142
7461	0.01156552815
7462	0.01156341515
7463	0.01156317248
7464	0.01156314713
7465	0.01156314251
7466	0.01156314065
7467	0.01156306455
7468	0.0115627799
7469	0.01156273341
7470	0.01156264296
7471	0.01156257297
7472	0.01156185751
7473	0.01156146353
7474	0.01156145949
7475	0.01156134082
7476	0.01156132432
7477	0.01156131343
7478	0.01156130792
7479	0.01156129636
7480	0.01156129383
7481	0.01156128745
7482	0.01156098886
7483	0.01156003436
7484	0.01155989088
7485	0.01155988331
7486	0.01155979209
7487	0.01155920945
7488	0.01155864466
7489	0.01155621191
7490	0.0115559869
7491	0.01155597735
7492	0.0115557709
7493	0.01155531217
7494	0.01155526479
7495	0.01155525354
7496	0.01155523338
7497	0.01155520745
7498	0.01155519307
7499	0.01155517818
7500	0.01155512776
7501	0.01155512446
7502	0.01155467146
7503	0.01155466385
7504	0.0115546529
7505	0.01155448436
7506	0.01155448043
7507	0.01155435935
7508	0.01155310068
7509	0.01155305159
7510	0.01153485009
7511	0.01153483574
7512	0.01153398206
7513	0.0115335183
7514	0.01153351629
7515	0.01153315751
7516	0.01153311546
7517	0.01153306628
7518	0.01153305546
7519	0.0115297301
7520	0.01152972109
7521	0.01152971112
7522	0.01152871836
7523	0.0115286698
7524	0.01152824607
7525	0.01152802449
7526	0.01152717057
7527	0.01152370115
7528	0.01152313392
7529	0.01152295694
7530	0.01152200895
7531	0.01152184054
7532	0.01152148055
7533	0.0115214711
7534	0.01152145823
7535	0.01152088779
7536	0.01152080944
7537	0.01152076677
7538	0.01152049924
7539	0.01152045994
7540	0.0115204456
7541	0.0115201938
7542	0.01151950592
7543	0.01151948087
7544	0.01151944134
7545	0.01151888124
7546	0.01151885445
7547	0.01151883521
7548	0.01151882799
7549	0.01151873746
7550	0.01151866344
7551	0.01151866063
7552	0.01151834407
7553	0.0115181449
7554	0.01151634184
7555	0.01151632678
7556	0.01151629557
7557	0.01151627634
7558	0.01151579031
7559	0.01151576907
7560	0.011515763
7561	0.01151565071
7562	0.01151564382
7563	0.01151508063
7564	0.01151474566
7565	0.01151458189
7566	0.01151436136
7567	0.01151434614
7568	0.0115143389
7569	0.01151433116
7570	0.01151432032
7571	0.01151402343
7572	0.01151382667
7573	0.01151346298
7574	0.0115134548
7575	0.01151305485
7576	0.01151304412
7577	0.0115130031
7578	0.0115116012
7579	0.01151159297
7580	0.01151137385
7581	0.01151117191
7582	0.01151116715
7583	0.01151115403
7584	0.01151079517
7585	0.01151077159
7586	0.01151076088
7587	0.01151075139
7588	0.01151064076
7589	0.01151063624
7590	0.01151027661
7591	0.01151021806
7592	0.01150971122
7593	0.01150942961
7594	0.01150939292
7595	0.01150763929
7596	0.01150750297
7597	0.01150742752
7598	0.01150742469
7599	0.01150738806
7600	0.01150738304
7601	0.01150736971
7602	0.01150697413
7603	0.01150697073
7604	0.01150689363
7605	0.0115064743
7606	0.01150646646
7607	0.01150645795
7608	0.011506454
7609	0.01150638099
7610	0.01150637674
7611	0.01149643979
7612	0.01149521519
7613	0.01149520491
7614	0.01149519677
7615	0.01149513183
7616	0.0114950824
7617	0.0114950725
7618	0.01149501902
7619	0.01149496383
7620	0.01149495293
7621	0.0114945729
7622	0.0114945662
7623	0.01149454916
7624	0.01149424286
7625	0.01149423555
7626	0.01149136675
7627	0.01149070653
7628	0.01149069391
7629	0.01149065102
7630	0.01149060326
7631	0.01148785285
7632	0.01148783654
7633	0.01148779394
7634	0.01148741517
7635	0.01148725712
7636	0.01148680153
7637	0.01148517557
7638	0.01148511442
7639	0.01148507917
7640	0.01148487256
7641	0.0114848126
7642	0.0114843499
7643	0.01148404351
7644	0.01148402084
7645	0.01148397486
7646	0.01148395926
7647	0.01148394978
7648	0.01148389501
7649	0.01148388578
7650	0.01148380862
7651	0.01148380455
7652	0.01148378006
7653	0.01148377655
7654	0.01148375206
7655	0.01148372472
7656	0.01148371201
7657	0.01148367449
7658	0.01148347246
7659	0.01148343295
7660	0.01148319341
7661	0.0114831477
7662	0.011483031
7663	0.01148299776
7664	0.0114829941
7665	0.01148258694
7666	0.01148258
7667	0.01148254116
7668	0.01148253137
7669	0.01148237822
7670	0.01148222828
7671	0.01148222139
7672	0.01148220939
7673	0.01148211163
7674	0.01148137668
7675	0.01147997469
7676	0.01147994751
7677	0.01147991095
7678	0.01147950137
7679	0.01147946107
7680	0.01147887368
7681	0.01147867289
7682	0.01147641393
7683	0.01147640323
7684	0.01147633256
7685	0.01147632643
7686	0.01147592305
7687	0.01147584995
7688	0.0114755009
7689	0.01147520916
7690	0.01147510792
7691	0.01147461587
7692	0.01147416731
7693	0.01147396101
7694	0.01147370806
7695	0.01147346893
7696	0.0114733786
7697	0.01147231981
7698	0.01147212562
7699	0.01147196091
7700	0.01147170644
7701	0.01147144453
7702	0.0114674942
7703	0.01146731229
7704	0.01146719987
7705	0.01146622554
7706	0.0114645314
7707	0.01146431151
7708	0.01146426278
7709	0.01146333135
7710	0.01146332258
7711	0.01146308637
7712	0.01146243952
7713	0.01146210952
7714	0.01146034128
7715	0.01146010182
7716	0.0114593318
7717	0.01145932162
7718	0.01145909735
7719	0.0114588262
7720	0.01145827117
7721	0.01145814239
7722	0.01145803743
7723	0.01145795245
7724	0.01145734143
7725	0.01145733435
7726	0.01145732317
7727	0.01145713627
7728	0.01145712704
7729	0.01145618065
7730	0.01145616844
7731	0.01145616681
7732	0.01145610774
7733	0.01145609223
7734	0.01145608421
7735	0.01145608188
7736	0.01145606574
7737	0.01145593973
7738	0.01145565151
7739	0.01145549703
7740	0.01145292011
7741	0.01145291432
7742	0.01145290866
7743	0.01145290811
7744	0.01145286701
7745	0.01145285184
7746	0.01145282848
7747	0.01145282632
7748	0.01145193858
7749	0.01145145829
7750	0.01145145096
7751	0.0114512655
7752	0.01145122934
7753	0.01145044995
7754	0.01145044358
7755	0.0114503785
7756	0.01145020804
7757	0.01145019857
7758	0.0114501342
7759	0.01145012606
7760	0.0114487873
7761	0.01144872431
7762	0.01144871075
7763	0.01144757612
7764	0.01144728562
7765	0.01144680748
7766	0.01144679686
7767	0.01144674986
7768	0.01144674761
7769	0.01144670237
7770	0.01144660961
7771	0.01144652648
7772	0.0114465184
7773	0.01144651334
7774	0.01144651078
7775	0.01144628531
7776	0.01144582419
7777	0.01144566015
7778	0.01144473418
7779	0.0114442926
7780	0.01144428688
7781	0.01144427928
7782	0.01144422391
7783	0.01144421407
7784	0.01144421056
7785	0.01144420066
7786	0.01144419803
7787	0.01144417968
7788	0.01144417582
7789	0.01144416939
7790	0.01144390258
7791	0.01144389882
7792	0.01144376951
7793	0.01144374399
7794	0.01144323195
7795	0.01144322034
7796	0.01144321579
7797	0.01144320429
7798	0.01144319119
7799	0.01144318341
7800	0.01144311769
7801	0.01144311523
7802	0.01144310444
7803	0.01144306887
7804	0.01143889724
7805	0.0114388917
7806	0.01143889013
7807	0.01143862652
7808	0.0114384171
7809	0.01143841534
7810	0.01143841314
7811	0.01143840561
7812	0.01143762163
7813	0.01143761661
7814	0.01143758511
7815	0.01143756548
7816	0.01143756001
7817	0.01143730655
7818	0.01143730113
7819	0.01143729951
7820	0.01143729795
7821	0.01143726428
7822	0.01143707518
7823	0.01143703717
7824	0.01143703523
7825	0.01143697162
7826	0.01143690817
7827	0.01143669501
7828	0.01143668171
7829	0.01143650571
7830	0.01143629382
7831	0.01143626443
7832	0.01143574556
7833	0.01143538242
7834	0.01143508219
7835	0.01143364014
7836	0.01143361215
7837	0.01143360779
7838	0.01143260341
7839	0.01143249315
7840	0.01143239386
7841	0.01143219453
7842	0.01143204031
7843	0.01143046458
7844	0.0114299875
7845	0.01142997492
7846	0.01142996279
7847	0.01142987774
7848	0.01142976247
7849	0.01142962089
7850	0.01142951954
7851	0.01142924426
7852	0.01142910208
7853	0.01142907395
7854	0.0114286626
7855	0.01142682319
7856	0.01142680486
7857	0.01142670353
7858	0.01142473587
7859	0.01142466504
7860	0.01142462488
7861	0.01142426984
7862	0.01142426793
7863	0.01142380595
7864	0.01141689197
7865	0.0114168309
7866	0.01141633371
7867	0.01141633009
7868	0.01141584767
7869	0.0114156999
7870	0.01141567642
7871	0.01141563649
7872	0.01141563034
7873	0.01141499143
7874	0.01141498
7875	0.01141390085
7876	0.01141352924
7877	0.01141351158
7878	0.01141350101
7879	0.01141348498
7880	0.01141330759
7881	0.01141184121
7882	0.01141165715
7883	0.01141162288
7884	0.01141160029
7885	0.01141088948
7886	0.01141088224
7887	0.01140992055
7888	0.01140990654
7889	0.0114098885
7890	0.01140975535
7891	0.01140975315
7892	0.01140964232
7893	0.01140964006
7894	0.01140960656
7895	0.01140947404
7896	0.01140946113
7897	0.01140943453
7898	0.01140935891
7899	0.01140935703
7900	0.01140932709
7901	0.01140931569
7902	0.01140930099
7903	0.01140929109
7904	0.01140928956
7905	0.01140868676
7906	0.01140864708
7907	0.01140863738
7908	0.01140862584
7909	0.01140851735
7910	0.01140824765
7911	0.01140824199
7912	0.01140824117
7913	0.01140823726
7914	0.0114078108
7915	0.01140780413
7916	0.01140779433
7917	0.0114072049
7918	0.01140718037
7919	0.01140716856
7920	0.01140716402
7921	0.01140715739
7922	0.01140501754
7923	0.01140501324
7924	0.01140412802
7925	0.01140259035
7926	0.01140253884
7927	0.01140240809
7928	0.01140240045
7929	0.01140238755
7930	0.01140136812
7931	0.01140130954
7932	0.01140125166
7933	0.01140107088
7934	0.01140091292
7935	0.01140079135
7936	0.01140058691
7937	0.0114005821
7938	0.01140056323
7939	0.0114005603
7940	0.01140022272
7941	0.01139980278
7942	0.01139917137
7943	0.01139889934
7944	0.01139888953
7945	0.01139887032
7946	0.01139885647
7947	0.01139834001
7948	0.01139833251
7949	0.01139829439
7950	0.01139827998
7951	0.01139826638
7952	0.01139667261
7953	0.0113929329
7954	0.01139217636
7955	0.01139136876
7956	0.01139128962
7957	0.01139127708
7958	0.01139123868
7959	0.01138893937
7960	0.01138853114
7961	0.01138852429
7962	0.0113885064
7963	0.01138850263
7964	0.01138824849
7965	0.011388221
7966	0.01138779367
7967	0.01138703429
7968	0.01138686356
7969	0.01138676165
7970	0.0113861834
